time,accel_z,velocity,altitude
6.279215218508997,-12.369695202553968,71.76811468484583,509.3543007229109
6.280215252784918,-12.368793896796952,71.75574498964328,509.42605646790054
6.2812152870608395,-12.367892823165985,71.74337619574648,509.4977998440963
6.282215321336761,-12.36699198160312,71.73100830292331,509.5695308523992
6.283215355612682,-12.366091372050445,71.7186413109417,509.6412494937102
6.284215389888603,-12.365190994450051,71.70627521956966,509.71295576892976
6.285215424164525,-12.364290848744064,71.69391002857522,509.7846496789583
6.286215458440446,-12.36339093487462,71.68154573772647,509.856331224696
6.287215492716367,-12.36249125278389,71.66918234679159,509.9280004070428
6.288215526992288,-12.361591802414054,71.6568198555388,509.9996572268984
6.289215561268209,-12.36069258370732,71.64445826373638,510.0713016851621
6.29021559554413,-12.359793596605916,71.63209757115267,510.1429337827332
6.2912156298200514,-12.358894841052091,71.61973777755607,510.2145535205108
6.2922156640959725,-12.357996316988116,71.60737888271501,510.2861608993935
6.293215698371894,-12.35709802435628,71.59502088639802,510.3577559202799
6.294215732647815,-12.3561999630989,71.58266378837367,510.42933858406826
6.295215766923736,-12.355302133158313,71.57030758841057,510.50090889165665
6.296215801199657,-12.354404534476863,71.55795228627741,510.57246684394295
6.297215835475578,-12.353507166996938,71.54559788174294,510.6440124418247
6.298215869751499,-12.352610030660932,71.53324437457594,510.7155456861993
6.299215904027421,-12.351713125411267,71.52089176454528,510.7870665779638
6.300215938303342,-12.350816451190385,71.50854005141987,510.8585751180152
6.301215972579263,-12.349920007940742,71.49618923496868,510.93007130725016
6.3022160068551845,-12.349023795604827,71.48383931496075,511.0015551465651
6.303216041131106,-12.348127814125146,71.47149029116514,511.0730266368563
6.304216075407027,-12.347232063444222,71.45914216335102,511.1444857790197
6.305216109682948,-12.346336543504602,71.44679493128757,511.2159325739509
6.306216143958869,-12.34544125424886,71.43444859474407,511.28736702254565
6.30721617823479,-12.344546195619577,71.42210315348981,511.3587891256992
6.308216212510711,-12.34365136755937,71.4097586072942,511.4301988843064
6.309216246786632,-12.34275677001087,71.39741495592664,511.5015962992624
6.310216281062553,-12.341862402916732,71.38507219915662,511.57298137146154
6.311216315338474,-12.340968266219626,71.3727303367537,511.6443541017983
6.3122163496143955,-12.340074359862252,71.36038936848749,511.7157144911667
6.3132163838903175,-12.339180683787328,71.34804929412763,511.78706254046085
6.314216418166239,-12.33828723793759,71.33571011344385,511.8583982505743
6.31521645244216,-12.337394022255795,71.32337182620591,511.9297216224005
6.316216486718081,-12.33650103668473,71.31103443218366,512.0010326568326
6.317216520994002,-12.33560828116719,71.29869793114698,512.0723313547638
6.318216555269923,-12.334715755646,71.28636232286581,512.1436177170867
6.319216589545844,-12.333823460064004,71.27402760711017,512.2148917446939
6.320216623821765,-12.332931394364069,71.2616937836501,512.2861534384775
6.321216658097686,-12.33203955848908,71.24936085225573,512.3574027993297
6.322216692373607,-12.33114795238194,71.23702881269725,512.4286398281424
6.3232167266495285,-12.330256575985585,71.22469766474487,512.4998645258072
6.32421676092545,-12.32936542924296,71.21236740816889,512.5710768932154
6.325216795201371,-12.328474512097031,71.20003804273965,512.6422769312582
6.326216829477292,-12.327583824490798,71.18770956822755,512.7134646408264
6.327216863753214,-12.32669336636727,71.17538198440306,512.7846400228108
6.328216898029135,-12.32580313766948,71.1630552910367,512.8558030781018
6.329216932305056,-12.324913138340484,71.15072948789903,512.9269538075897
6.330216966580977,-12.324023368323354,71.13840457476068,512.9980922121645
