ts,height,velocity,acceleration
32.149,5222.08544921875,12.760375022888184,-9.971610069274902
32.159,5222.2236328125,12.672353744506836,-9.971610069274902
32.169,5222.3583984375,12.581062316894531,-9.9906587600708
32.179,5222.4892578125,12.486778259277344,-9.9906587600708
32.189,5222.6162109375,12.389589309692383,-9.9906587600708
32.199,5222.73974609375,12.289584159851074,-9.9906587600708
32.209,5222.859375,12.186934471130371,-9.981134414672852
32.219,5222.96044921875,12.06551456451416,-9.981134414672852
32.229,5223.0732421875,11.957988739013672,-9.981134414672852
32.239,5223.17333984375,11.83835220336914,-9.981134414672852
32.249,5223.279296875,11.726125717163086,-9.981134414672852
32.259,5223.38818359375,11.61799144744873,-9.981134414672852
32.269,5223.5087890625,11.52355670928955,-9.981134414672852
32.279,5223.63232421875,11.432978630065918,-9.971610069274902
32.289,5223.751953125,11.339662551879883,-9.971610069274902
32.299,5223.87451171875,11.250128746032715,-9.971610069274902
32.309,5223.99951171875,11.164365768432617,-9.971610069274902
32.319,5224.12158203125,11.075820922851562,-9.971610069274902
32.329,5224.23974609375,10.984572410583496,-9.971610069274902
32.339,5224.3544921875,10.890707015991211,-9.971610069274902
32.349,5224.4658203125,10.794302940368652,-9.971610069274902
32.359,5224.580078125,10.701797485351562,-9.971610069274902
32.369,5224.69091796875,10.60676383972168,-9.971610069274902
32.379,5224.79833984375,10.50928020477295,-9.971610069274902
32.389,5224.90283203125,10.409422874450684,-9.971610069274902
32.399,5225.01318359375,10.316933631896973,-9.971610069274902
32.409,5225.1201171875,10.22181510925293,-9.9906587600708
32.419,5225.22412109375,10.124334335327148,-9.9906587600708
32.429,5225.328125,10.027777671813965,-9.9906587600708
32.439,5225.43798828125,9.938593864440918,-9.9906587600708
32.449,5225.544921875,9.846877098083496,-10.00018310546875
32.459,5225.6455078125,9.749654769897461,-9.9906587600708
32.469,5225.74609375,9.653358459472656,-10.00018310546875
32.479,5225.87109375,9.583799362182617,-9.9906587600708
32.489,5225.99853515625,9.51788330078125,-9.9906587600708
32.499,5226.123046875,9.449039459228516,-10.00018310546875
32.509,5226.244140625,9.377429962158203,-10.00018310546875
32.519,5226.349609375,9.290440559387207,-9.9906587600708
32.529,5226.44287109375,9.191488265991211,-9.9906587600708
32.539,5226.54248046875,9.100214958190918,-9.981134414672852
32.549,5226.6416015625,9.009916305541992,-9.981134414672852
32.559,5226.73828125,8.917424201965332,-9.981134414672852
32.569,5226.83203125,8.822805404663086,-9.981134414672852
32.579,5226.9228515625,8.726125717163086,-9.981134414672852
32.589,5227.01708984375,8.633844375610352,-9.981134414672852
32.599,5227.1142578125,8.545936584472656,-9.981134414672852
32.609,5227.20849609375,8.455892562866211,-9.981134414672852
32.619,5227.2998046875,8.363778114318848,-9.981134414672852
32.629,5227.38818359375,8.269659042358398,-9.981134414672852
32.639,5227.4736328125,8.173602104187012,-9.981134414672852
32.649,5227.556640625,8.075672149658203,-9.981134414672852
32.659,5227.63671875,7.975830554962158,-9.9906587600708
32.669,5227.71435546875,7.874332904815674,-9.981134414672852
32.679,5227.7890625,7.7710442543029785,-9.9906587600708
32.689,5227.861328125,7.666125297546387,-9.9906587600708
32.699,5227.93115234375,7.559630870819092,-9.9906587600708
32.709,5227.99853515625,7.451616287231445,-9.9906587600708
32.719,5228.0634765625,7.342136383056641,-9.9906587600708
32.729,5228.1318359375,7.2376227378845215,-9.9906587600708
32.739,5228.19775390625,7.131622314453125,-9.9906587600708
32.749,5228.26123046875,7.024189472198486,-9.9906587600708
32.759,5228.32861328125,6.921728610992432,-9.9906587600708
32.769,5228.3935546875,6.817802906036377,-9.9906587600708
32.779,5228.4501953125,6.706122398376465,-9.9906587600708
32.789,5228.51953125,6.609134197235107,-9.9906587600708
32.799,5228.58642578125,6.5106377601623535,-9.9906587600708
32.809,5228.65087890625,6.410593032836914,-10.00018310546875
32.819,5228.712890625,6.309149742126465,-10.00018310546875
32.829,5228.77587890625,6.2095136642456055,-10.00018310546875
32.839,5228.83642578125,6.108511924743652,-10.00018310546875
32.849,5228.8916015625,6.003050327301025,-10.00018310546875
32.859,5228.94775390625,5.899545669555664,-10.00018310546875
32.869,5229.001953125,5.79482889175415,-10.00018310546875
32.879,5229.05419921875,5.688942909240723,-10.00018310546875
32.889,5229.10400390625,5.581932067871094,-10.00018310546875
32.899,5229.15771484375,5.480330467224121,-9.9906587600708
32.909,5229.208984375,5.377570629119873,-9.9906587600708
32.919,5229.2646484375,5.2800445556640625,-9.9906587600708
32.929,5229.31201171875,5.175076961517334,-9.981134414672852
32.939,5229.357421875,5.069092750549316,-9.981134414672852
32.949,5229.40673828125,4.968372344970703,-9.9906587600708
32.959,5229.4541015625,4.866496562957764,-10.00018310546875
32.969,5229.49951171875,4.763699531555176,-9.9906587600708
32.979,5229.54296875,4.659929275512695,-9.9906587600708
32.989,5229.59033203125,4.561553001403809,-9.9906587600708
32.999,5229.62646484375,4.452661991119385,-9.9906587600708
33.009,5229.6611328125,4.343003749847412,-9.9906587600708
33.019,5229.703125,4.242103099822998,-9.9906587600708
33.029,5229.74951171875,4.146599292755127,-9.9906587600708
33.039,5229.78759765625,4.043808460235596,-9.9906587600708
33.049,5229.83935546875,3.9559803009033203,-9.9906587600708
33.059,5229.888671875,3.8670382499694824,-9.9906587600708
33.069,5229.939453125,3.780301570892334,-9.981134414672852
33.079,5229.98486328125,3.689398765563965,-9.971610069274902
33.089,5230.02880859375,3.5975120067596436,-9.971610069274902
33.099,5230.07080078125,3.5046844482421875,-9.971610069274902
33.109,5230.1142578125,3.414125680923462,-9.971610069274902
33.119,5230.15283203125,3.319471836090088,-9.971610069274902
33.129,5230.189453125,3.223996162414551,-9.971610069274902
33.139,5230.21533203125,3.118283271789551,-9.971610069274902
33.149,5230.23681640625,3.0087711811065674,-9.981134414672852
33.159,5230.2509765625,2.892534017562866,-9.981134414672852
33.169,5230.25732421875,2.7697455883026123,-9.981134414672852
