ts,id,T,P
16.194,BARO0,43.73,63443
16.204,BARO0,43.74,63429
16.214,BARO0,43.75,63422
16.224,BARO0,43.74,63380
16.234,BARO0,43.73,63383
16.244,BARO0,43.73,63350
16.254,BARO0,43.72,63344
16.264,BARO0,43.74,63326
16.274,BARO0,43.74,63312
16.284,BARO0,43.74,63301
16.294,BARO0,43.72,63277
16.304,BARO0,43.73,63240
16.314,BARO0,43.73,63239
16.324,BARO0,43.73,63252
16.334,BARO0,43.73,63192
16.344,BARO0,43.74,63200
16.354,BARO0,43.72,63199
16.364,BARO0,43.74,63187
16.374,BARO0,43.72,63143
16.384,BARO0,43.74,63131
16.394,BARO0,43.74,63131
16.404,BARO0,43.73,63096
16.414,BARO0,43.73,63078
16.424,BARO0,43.73,63057
16.434,BARO0,43.72,63037
16.444,BARO0,43.72,63033
16.454,BARO0,43.73,62979
16.464,BARO0,43.73,62971
16.474,BARO0,43.75,62975
16.484,BARO0,43.73,62964
16.494,BARO0,43.73,62943
16.504,BARO0,43.72,62944
16.514,BARO0,43.75,62911
16.524,BARO0,43.71,62924
16.534,BARO0,43.73,62909
16.544,BARO0,43.74,62886
16.554,BARO0,43.73,62844
16.564,BARO0,43.73,62854
16.574,BARO0,43.72,62810
16.584,BARO0,43.72,62803
16.594,BARO0,43.73,62775
16.604,BARO0,43.73,62766
16.614,BARO0,43.72,62786
16.624,BARO0,43.72,62742
16.634,BARO0,43.73,62743
16.644,BARO0,43.73,62712
16.654,BARO0,43.72,62696
16.664,BARO0,43.71,62701
16.674,BARO0,43.73,62679
16.684,BARO0,43.73,62649
16.694,BARO0,43.73,62637
16.704,BARO0,43.72,62599
16.714,BARO0,43.7,62587
16.724,BARO0,43.73,62586
16.734,BARO0,43.72,62570
16.744,BARO0,43.71,62541
16.754,BARO0,43.71,62542
16.764,BARO0,43.72,62541
16.774,BARO0,43.72,62516
16.784,BARO0,43.71,62487
16.794,BARO0,43.72,62473
16.804,BARO0,43.72,62450
16.814,BARO0,43.73,62448
16.824,BARO0,43.73,62431
16.834,BARO0,43.7,62415
16.844,BARO0,43.72,62398
16.854,BARO0,43.71,62375
16.864,BARO0,43.7,62333
16.874,BARO0,43.73,62343
16.884,BARO0,43.71,62333
16.894,BARO0,43.71,62324
16.904,BARO0,43.7,62272
16.914,BARO0,43.72,62297
16.924,BARO0,43.72,62258
16.934,BARO0,43.71,62244
16.944,BARO0,43.72,62227
16.954,BARO0,43.7,62207
16.964,BARO0,43.7,62204
16.974,BARO0,43.69,62190
16.984,BARO0,43.7,62174
16.994,BARO0,43.7,62157
17.004,BARO0,43.72,62147
17.014,BARO0,43.7,62113
17.024,BARO0,43.71,62115
17.034,BARO0,43.7,62112
17.044,BARO0,43.71,62068
17.054,BARO0,43.7,62052
17.064,BARO0,43.7,62062
17.074,BARO0,43.7,62036
17.084,BARO0,43.7,62021
17.094,BARO0,43.7,62006
17.104,BARO0,43.7,61993
17.114,BARO0,43.69,61981
17.124,BARO0,43.71,61964
17.134,BARO0,43.69,61947
17.144,BARO0,43.72,61919
17.154,BARO0,43.7,61918
17.164,BARO0,43.7,61894
17.174,BARO0,43.7,61889
17.184,BARO0,43.7,61879
17.194,BARO0,43.69,61852
17.204,BARO0,43.69,61853
17.214,BARO0,43.7,61823
17.224,BARO0,43.71,61801
17.234,BARO0,43.7,61804
17.244,BARO0,43.72,61759
17.254,BARO0,43.69,61758
17.264,BARO0,43.7,61758
17.274,BARO0,43.69,61734
17.284,BARO0,43.69,61717
17.294,BARO0,43.69,61709
17.304,BARO0,43.69,61697
17.314,BARO0,43.7,61683
17.324,BARO0,43.68,61655
17.334,BARO0,43.7,61630
17.344,BARO0,43.71,61631
17.354,BARO0,43.69,61612
17.364,BARO0,43.69,61591
17.374,BARO0,43.7,61595
17.384,BARO0,43.69,61568
17.394,BARO0,43.68,61557
17.404,BARO0,43.69,61531
17.414,BARO0,43.7,61529
17.424,BARO0,43.67,61533
17.434,BARO0,43.7,61493
17.444,BARO0,43.69,61470
17.454,BARO0,43.69,61448
17.464,BARO0,43.68,61449
17.474,BARO0,43.69,61441
17.484,BARO0,43.68,61424
17.494,BARO0,43.68,61420
17.504,BARO0,43.68,61396
17.514,BARO0,43.67,61387
17.524,BARO0,43.71,61355
17.534,BARO0,43.68,61371
17.544,BARO0,43.71,61339
17.554,BARO0,43.7,61319
17.564,BARO0,43.69,61298
17.574,BARO0,43.68,61298
17.584,BARO0,43.68,61278
17.594,BARO0,43.68,61273
17.604,BARO0,43.69,61257
17.614,BARO0,43.68,61226
17.624,BARO0,43.68,61199
17.634,BARO0,43.68,61210
17.644,BARO0,43.69,61209
17.654,BARO0,43.69,61196
17.664,BARO0,43.68,61176
17.674,BARO0,43.69,61154
17.684,BARO0,43.67,61142
17.694,BARO0,43.68,61129
17.704,BARO0,43.67,61095
17.714,BARO0,43.69,61088
17.724,BARO0,43.66,61055
